icao,iem_id,name,lat,lon,tz,country,cat_ils,cat_ils_confidence,size
KMBS,MBS,MBS International Airport,43.5332,-84.0831,America/Detroit,US,CATI,faa-nasr,medium
KMCB,MCB,McComb-Pike County Airport / John E Lewis Field,31.1785,-90.4719,America/Chicago,US,CATI,faa-nasr,medium
KMCC,MCC,McClellan Airfield,38.6676,-121.401,America/Los_Angeles,US,CATI,faa-nasr,medium
KMCE,MCE,Merced Regional Macready Field,37.2847,-120.514,America/Los_Angeles,US,CATI,faa-nasr,medium
KMCF,MCF,MacDill Air Force Base,27.8493,-82.5212,America/New_York,US,CATI,faa-nasr,medium
KMCK,MCK,McCook Ben Nelson Regional Airport,40.2078,-100.5928,America/Chicago,US,CATI,faa-nasr,medium
KMCN,MCN,Middle Georgia Regional Airport,32.6928,-83.6492,America/New_York,US,CATI,faa-nasr,medium
KMCW,MCW,Mason City Municipal Airport,43.1598,-93.3297,America/Chicago,US,CATI,faa-nasr,medium
KMDH,MDH,Southern Illinois Airport,37.7781,-89.252,America/Chicago,US,CATI,faa-nasr,medium
KMDT,MDT,Harrisburg International Airport,40.1928,-76.7623,America/New_York,US,CATIII,faa-nasr,medium
KMEI,MEI,Key Field / Meridian Regional Airport,32.3326,-88.7519,America/Chicago,US,CATI,faa-nasr,medium
KMER,MER,Castle Airport,37.3805,-120.568,America/Los_Angeles,US,CATI,faa-nasr,medium
KMFD,MFD,Mansfield Lahm Regional Airport,40.8214,-82.5166,America/New_York,US,CATI,faa-nasr,medium
KMFE,MFE,McAllen Miller International Airport,26.1761,-98.238,America/Chicago,US,CATI,faa-nasr,medium
KMFR,MFR,Rogue Valley International-Medford Airport,42.3742,-122.873,America/Los_Angeles,US,CATI,faa-nasr,medium
KMGC,MGC,Michigan City Municipal Airport,41.7033,-86.8212,America/Chicago,US,CATI,assumed,medium
KMGE,MGE,Dobbins Air Reserve Base,33.9154,-84.5163,America/New_York,US,CATI,faa-nasr,medium
KMGM,MGM,Montgomery Regional (Dannelly Field) Airport,32.3006,-86.394,America/Chicago,US,CATI,faa-nasr,medium
KMGW,MGW,Morgantown Municipal Airport Walter L. (Bill) Hart Field,39.6433,-79.9176,America/New_York,US,CATI,faa-nasr,medium
KMHK,MHK,Manhattan Regional Airport,39.141,-96.6708,America/Chicago,US,CATI,faa-nasr,medium
KMHR,MHR,Sacramento Mather Airport,38.5547,-121.298,America/Los_Angeles,US,CATI,faa-nasr,medium
KMHT,MHT,Manchester-Boston Regional Airport,42.9326,-71.4357,America/New_York,US,CATIII,faa-nasr,medium
KMHV,MHV,Mojave Air &  Space Port,35.0564,-118.1453,America/Los_Angeles,US,CATI,assumed,medium
KMIB,MIB,Minot Air Force Base,48.4156,-101.358,America/Chicago,US,CATI,faa-nasr,medium
KMIE,MIE,Delaware County Johnson Field,40.2423,-85.3959,America/Indiana/Indianapolis,US,CATI,faa-nasr,medium
KMIV,MIV,Millville Municipal Airport,39.3678,-75.0722,America/New_York,US,CATI,faa-nasr,medium
KMKC,MKC,Charles B. Wheeler Downtown Airport,39.1232,-94.5928,America/Chicago,US,CATI,faa-nasr,medium
KMKG,MKG,Muskegon County Airport,43.1695,-86.2382,America/Detroit,US,CATI,faa-nasr,medium
KMKL,MKL,McKellar-Sipes Regional Airport,35.5999,-88.9156,America/Chicago,US,CATI,faa-nasr,medium
KMLB,MLB,Melbourne Orlando International Airport,28.102,-80.6411,America/New_York,US,CATI,faa-nasr,medium
KMLC,MLC,Mc Alester Regional Airport,34.8824,-95.7835,America/Chicago,US,CATI,faa-nasr,medium
KMLI,MLI,Quad City International Airport,41.4485,-90.5075,America/Chicago,US,CATI,faa-nasr,medium
KMLS,MLS,Miles City Airport - Frank Wiley Field,46.4273,-105.8854,America/Denver,US,CATI,assumed,medium
KMLU,MLU,Monroe Regional Airport,32.5109,-92.0377,America/Chicago,US,CATI,faa-nasr,medium
KMMH,MMH,Mammoth Yosemite Airport,37.6254,-118.8431,America/Los_Angeles,US,CATI,assumed,medium
KMMT,MMT,Mc Entire Joint National Guard Base,33.9208,-80.8013,America/New_York,US,CATI,faa-nasr,medium
KMMU,MMU,Morristown Municipal Airport,40.7991,-74.4149,America/New_York,US,CATI,faa-nasr,medium
KMMV,MMV,McMinnville Municipal Airport,45.1944,-123.136,America/Los_Angeles,US,CATI,faa-nasr,medium
KMOB,MOB,Mobile Regional Airport,30.6912,-88.2428,America/Chicago,US,CATI,faa-nasr,medium
KMOD,MOD,Modesto City Co-Harry Sham Field,37.6258,-120.954,America/Los_Angeles,US,CATI,faa-nasr,medium
KMOT,MOT,Minot International Airport,48.258,-101.2791,America/Chicago,US,CATI,faa-nasr,medium
KMPV,MPV,Edward F Knapp State Airport,44.2035,-72.5623,America/New_York,US,CATI,faa-nasr,medium
KMQY,MQY,Smyrna Airport,36.009,-86.5201,America/Chicago,US,CATI,faa-nasr,medium
KMRB,MRB,Eastern WV Regional Airport/Shepherd Field,39.4019,-77.9846,America/New_York,US,CATI,faa-nasr,medium
KMRY,MRY,Monterey Regional Airport,36.5868,-121.8442,America/Los_Angeles,US,CATI,faa-nasr,medium
KMSL,MSL,Northwest Alabama Regional Airport,34.7451,-87.613,America/Chicago,US,CATI,faa-nasr,medium
KMSN,MSN,Dane County Regional Truax Field,43.1399,-89.3375,America/Chicago,US,CATIII,faa-nasr,medium
KMSO,MSO,Missoula Montana Airport,46.9158,-114.0911,America/Denver,US,CATI,faa-nasr,medium
KMSS,MSS,Massena International Airport Richards Field,44.9362,-74.8443,America/New_York,US,CATI,faa-nasr,medium
KMTC,MTC,Selfridge Air National Guard Base Airport,42.6135,-82.8369,America/Detroit,US,CATI,faa-nasr,medium
KMTH,MTH,Florida Keys Marathon International Airport,24.726,-81.0514,America/New_York,US,CATI,assumed,medium
KMTJ,MTJ,Montrose Regional Airport,38.5098,-107.894,America/Denver,US,CATI,faa-nasr,medium
KMTN,MTN,Martin State Airport,39.3257,-76.4138,America/New_York,US,CATI,faa-nasr,medium
KMUI,MUI,Muir Army Air Field (Fort Indiantown Gap) Airport,40.4352,-76.5687,America/New_York,US,CATI,faa-nasr,medium
KMUO,MUO,Mountain Home Air Force Base,43.0436,-115.872,America/Boise,US,CATI,faa-nasr,medium
KMWA,MWA,Veterans Airport of Southern Illinois,37.7512,-89.0166,America/Chicago,US,CATI,faa-nasr,medium
KMWH,MWH,Grant County International Airport,47.2077,-119.32,America/Los_Angeles,US,CATI,faa-nasr,medium
KMWL,MWL,Mineral Wells Regional Airport,32.7816,-98.0602,America/Chicago,US,CATI,faa-nasr,medium
KMXF,MXF,Maxwell Air Force Base,32.3829,-86.3658,America/Chicago,US,CATI,faa-nasr,medium
KMYL,MYL,McCall Municipal Airport,44.8888,-116.1011,America/Boise,US,CATI,assumed,medium
KMYV,MYV,Yuba County Airport,39.0978,-121.57,America/Los_Angeles,US,CATI,faa-nasr,medium
KNBC,NBC,Beaufort MCAS - Merritt Field,32.4774,-80.7232,America/New_York,US,CATI,faa-nasr,medium
KNBG,NBG,New Orleans NAS JRB/Alvin Callender Field,29.8253,-90.035,America/Chicago,US,CATI,faa-nasr,medium
KNCA,NCA,MCAS New River / McCutcheon Field,34.7084,-77.4397,America/New_York,US,CATI,faa-nasr,medium
KNDZ,NDZ,Whiting Field Naval Air Station South Airport,30.7044,-87.023,America/Chicago,US,CATI,faa-nasr,medium
KNEL,NEL,Lakehurst Maxfield Field Airport,40.0333,-74.3533,America/New_York,US,CATI,assumed,medium
KNEW,NEW,Lakefront Airport,30.0424,-90.0283,America/Chicago,US,CATI,faa-nasr,medium
KNFG,NFG,Camp Pendleton MCAS (Munn Field) Airport,33.3013,-117.355,America/Los_Angeles,US,CATI,assumed,medium
KNFL,NFL,Fallon Naval Air Station,39.4166,-118.701,America/Los_Angeles,US,CATI,assumed,medium
KNFW,NFW,NAS Fort Worth JRB / Carswell Field,32.7692,-97.4415,America/Chicago,US,CATI,faa-nasr,medium
KNGP,NGP,Naval Air Station Corpus Christi Truax Field,27.6926,-97.2911,America/Chicago,US,CATI,faa-nasr,medium
KNGU,NGU,Norfolk Naval Station (Chambers Field),36.9376,-76.2893,America/New_York,US,CATI,faa-nasr,medium
KNHK,NHK,Patuxent River Naval Air Station (Trapnell Field),38.286,-76.4118,America/New_York,US,CATI,faa-nasr,medium
KNID,NID,China Lake Naws (Armitage Field) Airport,35.6854,-117.692,America/Los_Angeles,US,CATI,assumed,medium
KNIP,NIP,Jacksonville Naval Air Station (Towers Field),30.2358,-81.6806,America/New_York,US,CATI,faa-nasr,medium
KNJK,NJK,El Centro NAF Airport (Vraciu Field),32.8292,-115.672,America/Los_Angeles,US,CATI,assumed,medium
KNKT,NKT,Cherry Point MCAS / Cunningham Field/,34.9009,-76.8807,America/New_York,US,CATI,faa-nasr,medium
KNKX,NKX,Miramar Marine Corps Air Station - Mitscher Field,32.8684,-117.143,America/Los_Angeles,US,CATI,faa-nasr,medium
KNLC,NLC,Lemoore Naval Air Station (Reeves Field) Airport,36.333,-119.952,America/Los_Angeles,US,CATI,assumed,medium
KNMM,NMM,Naval Air Station Meridian / McCain Field,32.5531,-88.5541,America/Chicago,US,CATI,faa-nasr,medium
KNPA,NPA,Naval Air Station Pensacola Forrest Sherman Field,30.3527,-87.3186,America/Chicago,US,CATI,faa-nasr,medium
KNQA,NQA,Millington-Memphis Airport,35.3567,-89.8703,America/Chicago,US,CATI,faa-nasr,medium
KNQI,NQI,Kingsville Naval Air Station,27.5072,-97.8097,America/Chicago,US,CATI,faa-nasr,medium
KNQX,NQX,Naval Air Station Key West/Boca Chica Field,24.5758,-81.6889,America/New_York,US,CATI,assumed,medium
KNRB,NRB,Naval Station Mayport / Admiral David L McDonald Field,30.3911,-81.4247,America/New_York,US,CATI,assumed,medium
KNSE,NSE,Whiting Field Naval Air Station - North,30.7242,-87.0219,America/Chicago,US,CATI,faa-nasr,medium
KNTD,NTD,Point Mugu Naval Air Station (Naval Base Ventura Co),34.1203,-119.121,America/Los_Angeles,US,CATI,faa-nasr,medium
KNTU,NTU,Oceana Naval Air Station,36.8207,-76.0335,America/New_York,US,CATI,assumed,medium
KNUQ,NUQ,Moffett Federal Airfield,37.4161,-122.049,America/Los_Angeles,US,CATI,faa-nasr,medium
KNUW,NUW,Whidbey Island Naval Air Station (Ault Field),48.3518,-122.656,America/Los_Angeles,US,CATI,faa-nasr,medium
KNXP,NXP,Twentynine Palms Strategic Expeditionary Landing Field,34.2962,-116.162,America/Los_Angeles,US,CATI,assumed,medium
KNYG,NYG,Quantico Marine Corps Airfield / Turner Field,38.5017,-77.3053,America/New_York,US,CATI,faa-nasr,medium
KNYL,NYL,Yuma International Airport / Marine Corps Air Station Yuma,32.6509,-114.6094,America/Phoenix,US,CATI,faa-nasr,medium
KNZY,NZY,North Island Naval Air Station-Halsey Field,32.6992,-117.215,America/Los_Angeles,US,CATI,assumed,medium
KOAJ,OAJ,Albert J Ellis Airport,34.8292,-77.6121,America/New_York,US,CATI,faa-nasr,medium
KOFF,OFF,Offutt Air Force Base,41.1193,-95.9085,America/Chicago,US,CATI,faa-nasr,medium
KOFK,OFK,Karl Stefan Memorial Airport,41.9855,-97.4351,America/Chicago,US,CATI,faa-nasr,medium
KOGB,OGB,Orangeburg Municipal Airport,33.4568,-80.8595,America/New_York,US,CATI,assumed,medium
KOGD,OGD,Ogden Hinckley Airport,41.1959,-112.012,America/Denver,US,CATI,faa-nasr,medium
KOGS,OGS,Ogdensburg International Airport,44.6819,-75.4655,America/New_York,US,CATI,assumed,medium
KOKB,OKB,Oceanside Municipal Airport,33.2179,-117.3517,America/Los_Angeles,US,CATI,assumed,medium
KOLF,OLF,L M Clayton Airport,48.0945,-105.575,America/Denver,US,CATI,assumed,medium
KOLM,OLM,Olympia Regional Airport,46.9694,-122.903,America/Los_Angeles,US,CATI,faa-nasr,medium
KOLS,OLS,Nogales International Airport,31.4177,-110.848,America/Phoenix,US,CATI,assumed,medium
KOLU,OLU,Columbus Municipal Airport,41.4481,-97.3402,America/Chicago,US,CATI,assumed,medium
KONO,ONO,Ontario Municipal Airport,44.0198,-117.0133,America/Boise,US,CATI,assumed,medium
KONP,ONP,Newport Municipal Airport,44.5804,-124.058,America/Los_Angeles,US,CATI,faa-nasr,medium
KOPF,OPF,Miami-Opa Locka Executive Airport,25.907,-80.2784,America/New_York,US,CATI,faa-nasr,medium
KOQU,OQU,Quonset State Airport,41.5971,-71.4121,America/New_York,US,CATI,faa-nasr,medium
KORH,ORH,Worcester Regional Airport,42.2673,-71.8757,America/New_York,US,CATIII,faa-nasr,medium
KORL,ORL,Orlando Executive Airport,28.5455,-81.3329,America/New_York,US,CATI,faa-nasr,medium
KORS,ORS,Orcas Island Airport,48.7082,-122.91,America/Los_Angeles,US,CATI,assumed,medium
KOSH,OSH,Wittman Regional Airport,43.9844,-88.557,America/Chicago,US,CATI,faa-nasr,medium
KOSU,OSU,The Ohio State University Airport - Don Scott Field,40.0798,-83.073,America/New_York,US,CATI,faa-nasr,medium
KOTH,OTH,Southwest Oregon Regional Airport,43.4171,-124.246,America/Los_Angeles,US,CATI,faa-nasr,medium
KOTM,OTM,Ottumwa Regional Airport,41.1064,-92.4498,America/Chicago,US,CATI,faa-nasr,medium
KOWB,OWB,Owensboro Daviess County Airport,37.7401,-87.1668,America/Chicago,US,CATI,faa-nasr,medium
KOWD,OWD,Norwood Memorial Airport,42.1905,-71.1729,America/New_York,US,CATI,faa-nasr,medium
KOXB,OXB,Ocean City Municipal Airport,38.3104,-75.124,America/New_York,US,CATI,faa-nasr,medium
KOXR,OXR,Oxnard Airport,34.2008,-119.207,America/Los_Angeles,US,CATI,faa-nasr,medium
KOZR,OZR,Cairns AAF (Fort Rucker) Air Field,31.2757,-85.7134,America/Chicago,US,CATI,faa-nasr,medium
KPAE,PAE,Seattle Paine Field International Airport,47.9063,-122.282,America/Los_Angeles,US,CATI,faa-nasr,medium
KPAH,PAH,Barkley Regional Airport,37.0608,-88.7738,America/Chicago,US,CATI,faa-nasr,medium
KPAM,PAM,Tyndall Air Force Base,30.0696,-85.5754,America/Chicago,US,CATI,faa-nasr,medium
KPAO,PAO,Palo Alto Airport,37.4611,-122.115,America/Los_Angeles,US,CATI,assumed,medium
KPBF,PBF,Pine Bluff Regional Airport; Grider Field,34.1741,-91.9356,America/Chicago,US,CATI,faa-nasr,medium
KPBG,PBG,Plattsburgh International Airport,44.6509,-73.4681,America/New_York,US,CATI,faa-nasr,medium
KPCW,PCW,Erie-Ottawa International Airport,41.5156,-82.8683,America/New_York,US,CATI,assumed,medium
KPDK,PDK,DeKalb Peachtree Airport,33.8763,-84.3021,America/New_York,US,CATI,faa-nasr,medium
KPDT,PDT,Eastern Oregon Regional Airport at Pendleton,45.6951,-118.841,America/Los_Angeles,US,CATI,faa-nasr,medium
KPGA,PGA,Page Municipal Airport,36.9242,-111.4477,America/Phoenix,US,CATI,assumed,medium
KPGD,PGD,Punta Gorda Airport,26.9202,-81.9905,America/New_York,US,CATI,faa-nasr,medium
KPGV,PGV,Pitt-Greenville Airport,35.6355,-77.3843,America/New_York,US,CATI,faa-nasr,medium
KPHF,PHF,Newport News Williamsburg International Airport,37.1319,-76.493,America/New_York,US,CATI,faa-nasr,medium
KPIA,PIA,General Wayne A. Downing Peoria International Airport,40.6638,-89.6926,America/Chicago,US,CATI,faa-nasr,medium
KPIB,PIB,Hattiesburg Laurel Regional Airport,31.4671,-89.3371,America/Chicago,US,CATI,faa-nasr,medium
KPIH,PIH,Pocatello Regional Airport,42.9098,-112.596,America/Boise,US,CATI,faa-nasr,medium
KPIR,PIR,Pierre Regional Airport,44.3827,-100.286,America/Chicago,US,CATI,faa-nasr,medium
KPKB,PKB,Mid Ohio Valley Regional Airport,39.3451,-81.4392,America/New_York,US,CATI,faa-nasr,medium
KPLN,PLN,Pellston Regional Airport of Emmet County Airport,45.5709,-84.7967,America/Detroit,US,CATI,faa-nasr,medium
KPMD,PMD,Palmdale Regional Airport / USAF Plant 42 Airport,34.6294,-118.085,America/Los_Angeles,US,CATI,faa-nasr,medium
KPNA,PNA,Ralph Wenz Field,42.7955,-109.807,America/Denver,US,CATI,assumed,medium
KPNC,PNC,Ponca City Regional Airport,36.732,-97.0998,America/Chicago,US,CATI,faa-nasr,medium
KPNE,PNE,Northeast Philadelphia Airport,40.0824,-75.0106,America/New_York,US,CATI,faa-nasr,medium
KPOB,POB,Pope Field,35.1709,-79.0145,America/New_York,US,CATI,faa-nasr,medium
KPOE,POE,Polk Army Air Field,31.0448,-93.1917,America/Chicago,US,CATI,assumed,medium
KPOU,POU,Dutchess County Airport,41.6266,-73.8842,America/New_York,US,CATI,faa-nasr,medium
KPQI,PQI,Presque Isle International Airport,46.689,-68.0448,America/New_York,US,CATI,faa-nasr,medium
KPRB,PRB,Paso Robles Municipal Airport,35.6729,-120.627,America/Los_Angeles,US,CATI,assumed,medium
KPRC,PRC,Prescott Regional Airport - Ernest A. Love Field,34.6535,-112.4199,America/Phoenix,US,CATI,faa-nasr,medium
KPRX,PRX,Cox Field,33.6366,-95.4508,America/Chicago,US,CATI,assumed,medium
KPSC,PSC,Tri Cities Airport,46.2647,-119.119,America/Los_Angeles,US,CATI,faa-nasr,medium
KPSM,PSM,Portsmouth International Airport at Pease,43.0779,-70.8233,America/New_York,US,CATI,faa-nasr,medium
KPTK,PTK,Oakland County International Airport,42.6655,-83.4201,America/Detroit,US,CATI,faa-nasr,medium
KPUB,PUB,Pueblo Memorial Airport,38.2891,-104.497,America/Denver,US,CATI,faa-nasr,medium
KPUW,PUW,Pullman-Moscow Regional Airport,46.7416,-117.1116,America/Los_Angeles,US,CATI,faa-nasr,medium
KPVU,PVU,Provo Municipal Airport,40.2189,-111.7224,America/Denver,US,CATI,faa-nasr,medium
KPWK,PWK,Chicago Executive Airport,42.1142,-87.9015,America/Chicago,US,CATI,faa-nasr,medium
KPWT,PWT,Bremerton National Airport,47.4902,-122.765,America/Los_Angeles,US,CATI,faa-nasr,medium
KRAL,RAL,Riverside Municipal Airport,33.9519,-117.445,America/Los_Angeles,US,CATI,faa-nasr,medium
KRAP,RAP,Rapid City Regional Airport,44.0453,-103.057,America/Denver,US,CATI,faa-nasr,medium
KRBL,RBL,Red Bluff Municipal Airport,40.1507,-122.252,America/Los_Angeles,US,CATI,assumed,medium
KRCA,RCA,Ellsworth Air Force Base,44.145,-103.104,America/Denver,US,CATI,faa-nasr,medium
KRDD,RDD,Redding Municipal Airport,40.509,-122.293,America/Los_Angeles,US,CATI,faa-nasr,medium
KRDG,RDG,Reading Regional Airport (Carl A Spaatz Field),40.3785,-75.9652,America/New_York,US,CATI,faa-nasr,medium
KRDM,RDM,Roberts Field,44.2541,-121.15,America/Los_Angeles,US,CATI,faa-nasr,medium
KRDR,RDR,Grand Forks Air Force Base,47.9611,-97.4012,America/Chicago,US,CATI,faa-nasr,medium
KRFD,RFD,Chicago Rockford International Airport,42.1954,-89.0972,America/Chicago,US,CATIII,faa-nasr,medium
KRGA,RGA,Central Kentucky Regional Airport,37.6308,-84.3323,America/New_York,US,CATI,assumed,medium
KRHI,RHI,Rhinelander Oneida County Airport,45.6312,-89.4675,America/Chicago,US,CATI,faa-nasr,medium
KRHP,RHP,Western Carolina Regional Airport,35.1952,-83.863,America/New_York,US,CATI,assumed,medium
KRIL,RIL,Garfield County Regional Airport,39.5263,-107.727,America/Denver,US,CATI,faa-nasr,medium
KRIV,RIV,March Air Reserve Base,33.8807,-117.259,America/Los_Angeles,US,CATI,faa-nasr,medium
KRIW,RIW,Central Wyoming Regional Airport,43.0642,-108.46,America/Denver,US,CATI,faa-nasr,medium
KRKD,RKD,Knox County Regional Airport,44.0601,-69.0992,America/New_York,US,CATI,faa-nasr,medium
KRKS,RKS,Southwest Wyoming Regional Airport,41.5942,-109.065,America/Denver,US,CATI,faa-nasr,medium
KRME,RME,Griffiss International Airport,43.2338,-75.407,America/New_York,US,CATI,faa-nasr,medium
KRMG,RMG,Richard B Russell Airport,34.3506,-85.158,America/New_York,US,CATI,faa-nasr,medium
KRND,RND,Randolph Air Force Base,29.5297,-98.2789,America/Chicago,US,CATI,faa-nasr,medium
KRNH,RNH,New Richmond Regional Airport,45.1483,-92.5381,America/Chicago,US,CATI,assumed,medium
KROA,ROA,Roanoke–Blacksburg Regional Airport,37.3255,-79.9754,America/New_York,US,CATI,faa-nasr,medium
KROW,ROW,Roswell Air Center Airport,33.3016,-104.531,America/Denver,US,CATI,faa-nasr,medium
KRSL,RSL,Russell Municipal Airport,38.8721,-98.8118,America/Chicago,US,CATI,assumed,medium
KRST,RST,Rochester International Airport,43.9083,-92.5,America/Chicago,US,CATII,faa-nasr,medium
KRUT,RUT,Rutland - Southern Vermont Regional Airport,43.5294,-72.9496,America/New_York,US,CATI,faa-nasr,medium
KRVS,RVS,Tulsa Riverside Airport,36.0396,-95.9846,America/Chicago,US,CATI,faa-nasr,medium
KRWF,RWF,Redwood Falls Municipal Airport,44.5472,-95.0823,America/Chicago,US,CATI,assumed,medium
KRWI,RWI,Rocky Mount Wilson Regional Airport,35.8563,-77.8919,America/New_York,US,CATI,faa-nasr,medium
KRWL,RWL,Rawlins Municipal Airport/Harvey Field,41.8056,-107.2,America/Denver,US,CATI,assumed,medium
KRYY,RYY,Cobb County International Airport-McCollum Field,34.0132,-84.5972,America/New_York,US,CATI,faa-nasr,medium
KSAC,SAC,Sacramento Executive Airport,38.5125,-121.493,America/Los_Angeles,US,CATI,faa-nasr,medium
KSAF,SAF,Santa Fe Municipal Airport,35.6171,-106.089,America/Denver,US,CATI,faa-nasr,medium
KSAW,SAW,Marquette/Sawyer International Airport,46.3515,-87.3959,America/Detroit,US,CATI,faa-nasr,medium
KSBA,SBA,Santa Barbara Municipal Airport,34.4262,-119.84,America/Los_Angeles,US,CATI,faa-nasr,medium
KSBN,SBN,South Bend International Airport,41.7083,-86.3169,America/Indiana/Indianapolis,US,CATI,faa-nasr,medium
KSBP,SBP,San Luis County Regional Airport,35.2368,-120.642,America/Los_Angeles,US,CATI,faa-nasr,medium
KSBY,SBY,Salisbury Ocean City Wicomico Regional Airport,38.3405,-75.5103,America/New_York,US,CATI,faa-nasr,medium
KSCH,SCH,Schenectady County Airport,42.8525,-73.9289,America/New_York,US,CATI,faa-nasr,medium
KSCK,SCK,Stockton Metropolitan Airport,37.8933,-121.2381,America/Los_Angeles,US,CATI,faa-nasr,medium
KSDM,SDM,Brown Field Municipal Airport,32.5726,-116.98,America/Los_Angeles,US,CATI,assumed,medium
KSDY,SDY,Sidney - Richland Regional Airport,47.7051,-104.1944,America/Denver,US,CATI,assumed,medium
KSFF,SFF,Felts Field,47.6829,-117.3219,America/Los_Angeles,US,CATI,faa-nasr,medium
